"PublisherName"		"AppName"
S.T.R. s.r.l.		STR Linea32
SANYO Information Business Co. Ltd.		DVRViewer2
SANYO Information Business Co. Ltd.		MP2Viewer Application
SANYO Information Business Co. Ltd.		The International Dictionary Utility
SAP AG		Accelerated SAP
SAP AG		SAP Download Manager
SAP AG		SAP Frontend
SAP AG		SAP Internet Transaction Server
SAP AG		SAP R3
SAP AG		SAP Tutor Player
SAP AG		SAP Web Studio
SAP AG		SAPGUI
SAPIEN Technologies Inc.		PrimalScript
SAS Institute Inc.		Enterprise Guide
SAS Institute Inc.		Jmp In
SAS Institute Inc.		SAS
SAS Institute Inc.		SAS Enterprise Guide
SAS Institute Inc.		The SAS System
SAS Institute Inc.		The SAS System for Windows
SBS Bit3 Operations		None
SBS Development		XLDBQuery
SCA Corp.		SCA WorkBench
SCADA Systems Ltd.		None
SCI Solutions Inc.		Batch File Renamer
SCM Microsystems Inc.		DPCM-USB Reader
SCM Microsystems Inc.		SanDisk USB SmartMedia
SCi Ltd.		Cyberwar
SDI Limited		TN3270 Plus
SDI USA Inc.		TN3270 Plus
SEIKO EPSON CORP.		EPSON Scan
SEIKO EPSON CORP.		Epson Stylus Print Driver
SET Laboratories Inc.		PC-Metric for C
SETI@home		SETI@home
SIPphone Inc.		SIPphone
SK Telecom		NETSGO
SKF Condition Monitoring		None
SKM Systems Analysis Inc.		Power Tools for Windows
SMART Technologies Inc.		None
SPAMfighter ApS		SPAMfighter
SPRY Inc. (see MindSpring)		Mosaic in a Box
SPSS Inc.		Amos
SPSS Inc.		DeltaGraph
SPSS Inc.		ExcelInt
SPSS Inc.		SPSS For Windows
SPSS Inc.		SPSS Viewer
SPSS Inc.		SPSS for Windows
SPSS Inc.		SYSTAT for Windows
SPSS Inc.		SigmaPlot
SPSS Inc.		SigmaStat
SSEYO Ltd.		Koan X Silver
SSH Communications Security Corp		Retina
SSH Communications Security Corp		SSH Secure FTP
SSH Communications Security Corp		SSH Secure Shell
SSI Tristar Corporation		Chosoku
SSI Tristar Corporation		Native e no Do/Eigo de Asobo
SSI Tristar Corporation		Sanbiki no Mori no Kuma
SSI Tristar Corporation		Sansu Senshi Blaster 2
SSI Tristar Corporation		War Craft 2
SST Inc. (See Systems Software Technology Inc.)		None
STAC		ReachOut Enterprise for Windows 95
STAC		Stacker
STF Technologies		MicroPhone II for Windows
STF Technologies		Microphone Pro for Windows
STF Technologies		SuperForm
STOIK Imaging Ltd.		STOIK Video Converter
SWAN Games Company		SWAN Games Bridge
SWIFTDOG		GameHike
SWIFTDOG		RamSmash
SYMON Communications Inc.		DeskView
SYSTAT Software Inc.		SigmaPlot
SYSTAT Software Inc.		TableCurve 2D
SYSTAT Software Inc.		TableCurve 3D
Saari (see Sage France)		None
Saber Software (see Network Associates)		None
Safenet Inc.		NetScreen-Remote
Safenet Inc.		SafeNet VPN Client
Safenet Inc.		SonicWALL VPN Client
Safer Networking Limited		FileAlyzer
Safer Networking Limited		NetAlyzer
Safer Networking Limited		RegAlyzer
Safer Networking Limited		RunAlyzer
Safety-lab		Shadow Security Scanner
Sage		Comptabilite 100
Sage		Enterprise Client
Sage		Gestion Commerciale 100
Sage		SAARI GEB
Sage		SAARI Moyens de Paiement
Sage		SAARI Paie Major
Sage		Sage APA Format Editor
Sage Software Inc.		Accounting
Sage Software Inc.		FAS 100 Asset Accounting
Sage Software Inc.		FAS 100 Asset Inventory
Sage Software Inc.		FAS G/L Link Toolkit
Sage Software Inc.		MAS 200 Workstation
Sage Software Inc.		MAS 90
Sage Software Inc.		Mas 90
Sage Software Inc.		Sage MAS 500
Sage Software Inc.		Sage MIP Fund Accounting Software
Sage Software Inc.		Simply Accounting
Sage Software Inc.		Timeslips
Sagestone Computing (see NuSoft Solutions)		None
SalesLogix Corp.  SEE Interact Commerce Corp.		None
SalesPath Corporation		Pivot Reporter For SalesLogix
Salling Software AB		Salling Clicker
Salty Brine Software		FolderClone
SamSung Data Systems Co.		UNIWIN
Samsung		EasyGPRS
Samsung		P810 for Windows
Samsung		Samsung Music Studio
SanDisk		Sansa Updater
Sanctuary Woods Multimedia Corp. (see Theatrix)		None
Sanders Software		EZ-Split
Sassafras Software		KeyServer
Sassafras Software		Sassafras K2
Satellite Software Inc.		VXplorer
Sausage Software		HotDog Professional
Save the Planet Software		CD-ROM Selector
Savvy Learning Systems Ltd.		SavvyeNGine
Sax Software Corporation		None
Scala Inc.		Scala InfoChannel IC200
Scalability Experts		SQL Server Upgrade Assistant
ScanMos Electronic GmbH		ScanMos CD Easy-Sticker
ScanSoft Inc.		Dragon NaturallySpeaking
ScanSoft Inc.		FAXGrabber
ScanSoft Inc.		OmniForm
ScanSoft Inc.		OmniPage Capture SDK
ScanSoft Inc.		OmniPage Limited Edition
ScanSoft Inc.		OmniPage Pro
ScanSoft Inc.		OmniPage Pro (32-bit)
ScanSoft Inc.		OmniPage SE
ScanSoft Inc.		PDF Converter
ScanSoft Inc.		PDF Converter Professional
ScanSoft Inc.		PageKeeper Browser
ScanSoft Inc.		Pagekeeper Document Storage and Retrieval
ScanSoft Inc.		PaperPort
ScanSoft Inc.		flashFORM
Scantron Corp.		ScanBook
Scanvec Amiable		FlexiSTARTER
Schellenbach & Assoc. Inc.		AccuTerm 2K2 Lite
Schellenbach & Assoc. Inc.		AccuTerm 97
Schenk & Horn		ActiveBarcode
Scherrer Resources Inc.		Realty Ally
Schlumberger Limited		FluidPlacementAdvisor
Schlumberger Limited		FracCADE
Schlumberger Limited		LGZones
Schlumberger Limited		Network Diagnostics
Schlumberger Limited		Optimized Pressure Analysis
Schlumberger Limited		Smart Cards and Terminals
Schneider Automation Inc.		Modsoft
Schneider Electric Group		NUMROTOplus
School PC		None
Schoolhouse Technologies Inc.		Vocabulary Worksheet Factory
Scientific Software International Inc.		HLM
Scientific-Atlanta Inc.		DHCI
Scitor Corporation		Project Scheduler
Scooter Software		Beyond Compare
Scooter Software		Beyond Compare for Windows
Scooter Software		Beyond Compare for Windows 95/NT
Scopus Technology Inc.(see Siebel Systems Inc.)		None
Scour Inc.		Scour Media Agent
ScriptLogic Corporation		Active Administrator
ScriptLogic Corporation		DesktopAuthority
ScriptLogic Corporation		Enterprise Security Reporter
ScriptLogic Corporation		File System Auditor
ScriptLogic Corporation		MSI Studio
ScriptLogic Corporation		Secure Copy
ScriptLogic Corporation		Service Explorer
Scriptics Corporation		Tcl
Scriptics Corporation		Tcl/Tk for Windows
Seagate Software (see Seagate Technology Inc.)		None
Seagate Technology (see Crystal Decisions Inc.)		None
Seagull Business Software b.v.		J Walk Windows Client
Seagull Scientific Systems Inc.		BarTender
Seagull Scientific Systems Inc.		License Server
SealedMedia Inc.		SealedMedia
SealedMedia Inc.		SealedMedia Unsealer
Seattle FilmWorks Inc.		PhotoWorks
Seattle Lab		SLmailFW
Seattle Systems		None
Second Nature Software Inc.		Slide Show
Secorp International BV		DComp
SecretMaker		All in One Secretmaker
SecretMaker		All-in-One secretmaker
SecureAction Research LLC		CryptoExpert Pro
Security Dynamics Technologies Inc.		BoKS Desktop
Secway		Simp Lite for MSN Messenger
Seekar LTD		Ares Lite Edition
Sega of America		Sonic the Hedgehog CD
Segue Inc.		Partner
Segue Software Inc		SilkPerformer Java Explorer
Seiko Instruments USA Inc.		Smart Label Printer
Select Software (See Princeton Softech)		None
Select Software UK Ltd		Select HR
Select Software UK Ltd		Select HR Insight
Select Software UK Ltd		Select HR Server
Self Test Software		Self Test Software
Selfkey Systems Inc.		Clickable Card
Semco		None
Sendmail Inc.		Sendmail
Sensitech Inc.		TempTale Manager
Sensiva Inc.		Symbol Commander
Sequoia Software		None
Serena		None
Sergey Sorokin		ShowDep
Serif Inc.		Harvard Graphics
Serif Inc.		Serif DrawPlus
Serio Ltd		SerioClient
SerpentHead Software (SEE Pharos Games)		None
Seven Story Software		LeFX
Seven Story Software		LookTwice MultiViewer
Seven Story Software		ThinIce Breaker
Sewell Development Corp.		FastLynx
Shadow Cat Technologies		ICE/Works Professional
Shaftel Software		DLL Master
Shapeware Corporation (see Visio Corp.)		Visio
ShareData Inc. (see E*TRADE Business Solutions)		None
Sharman Networks		KaZaA Media Desktop
Sharman Networks		KaZaa Media Desktop
Sharman Networks		Kazaa
Sharman Networks		Kazaa Download Accelerator Pro
Sharman Networks		Kazaa Media Desktop
Sharman Networks		PinPost
Sharman Networks		Shareaza
Sharp Corporation		SHARP PC-FAX driver
Sharp Corporation		Sharpdesk
SharpC Consulting Group		Channel Master
Shaun Ivory		Panorama 32
Shavlik Technologies		HFNetChkPro
Shavlik Technologies		Network Security Hotfix Checker
Shelltoys Inc.		Active Captions
Sheridan Software Systems		Calendar Widgets
Sheridan Software Systems		Data Widgets
Sheridan Software Systems		VBAssist
Sherrod Computers		File Renamer
Shire Systems Limited		FrontLine Maintenance Management
Shire Systems Limited		Frontline Asset and Maintenance Management
Shiva Corp. (see Intel Network Systems Inc.)		None
ShoreTel Inc.		ShoreWare
Shortcut Software Development		CD LabelMaker
Shuttle Technology Ltd.		Shuttle Connect IT
SiSoftware		SiSoft Sandra
SiSoftware		SiSoftware Sandra
Sibelius Software Ltd.		Sibelius
Siber Systems		AI RoboForm
Sidwall Consulting		Gnotella
Siebel Systems Inc.		Scopus Foundation (16-bit)
Siebel Systems Inc.		Scopus Foundation (32-bit)
Siebel Systems Inc.		Siebel Enterprise Applications
Siemens AG		FEMAP
Siemens AG		Mobile Phone Manager
Siemens AG		WebWasher
Sierra Entertainment Inc.		3D Landscape
Sierra Entertainment Inc.		3D Ultra Mini Golf
Sierra Entertainment Inc.		After Dark
Sierra Entertainment Inc.		After Dark Online
Sierra Entertainment Inc.		Books That Work CD Sampler
Sierra Entertainment Inc.		Collier's Encyclopedia 1998
Sierra Entertainment Inc.		Empire Earth - The Art of Conquest
Sierra Entertainment Inc.		GraphicCorp's Electronic Card Maker
Sierra Entertainment Inc.		Half-Life Uplink (demo)
Sierra Entertainment Inc.		Hallmark Card Studio
Sierra Entertainment Inc.		Hoyle Casino '98
Sierra Entertainment Inc.		Hoyle Classic Board Games
Sierra Entertainment Inc.		Hoyle Classic Card Games
Sierra Entertainment Inc.		Hoyle's Official Book of Games
Sierra Entertainment Inc.		King's Quest
Sierra Entertainment Inc.		LandDesigner 4
Sierra Entertainment Inc.		MasterCook
Sierra Entertainment Inc.		MasterCook Deluxe
Sierra Entertainment Inc.		NASCAR Racing 2003 Season Demo
Sierra Entertainment Inc.		Nova 9
Sierra Entertainment Inc.		Print Artist
Sierra Entertainment Inc.		Sierra Home Architect
Sierra Entertainment Inc.		Sierra Utilities
Sierra Entertainment Inc.		SierraUtilites
Sierra Entertainment Inc.		Space Quest IV CD
Sierra Entertainment Inc.		Stellar
Sierra Entertainment Inc.		Totally Twisted After Dark Screen Saver
Sierra Imaging <software:  SEE Jasc>		None
Sierra On-Line (SEE Sierra Entertainment)		Empire Earth
Sierra Wireless Inc.		Mobile Connection Manager
Sierra Wireless Inc.		Sierra Wireless Network Adapter Manager
Sierra Wireless Inc.		Sierra Wireless USB-MUX Stats
Sierra Wireless Inc.		Sierra Wireless Watcher
Sigma Tel Inc.		C-Major Audio
Sigma-Aldrich Corporation		None
Signal 9 Solutions Inc. (see McAfee.com)		None
Signature Software		SigSoft Handwriter
SignatureCAD		Squiggle
Silicon Commander Games		WinWar 2
Silicon Graphics Inc.		Atomic Cannon Demo
Silicon Graphics Inc.		USB 2.0 Flash Drive Utility
Silicon Joy (see CoffeeCup Software)		None
Silicon Prairie Software		None
SiliconAction		123 for Windows
Siliconix (see Vishay Intertechnology)		None
Silk Scientific Inc.		None
Silver Creek Entertainment		Hardwood Hearts
Silver Creek Entertainment		Iraqi Most Wanted Solitaire
SilverAge Software		Handy HTML Links
SilverStream Software Inc.		SilverStream Application Server
Silverwing Systems		None
Simdesk Technologies Inc.		SimDesk
Simon & Schuster Interactive		I-M-MEEN
Simon & Schuster Interactive		M & M's The Lost Formulas
SimonsWare		Disk Space Usage
SimpleSoftware		None
Simply Media		None
Simulation Sciences Inc.		None
Simware Inc.		None
Sirius Publishing		PC Karaoke
SirsiDynix		Sirsi Workflows
SitBack Technologies Inc.		SitBack
Site Technologies		Animated Desktop for Windows
Sitehelpdesk.com ltd		sitehelpdesk
SkyDesk Inc.		Online Backup
SkySof Software Inc.		FileSpy
Skype Technologies S.A. (see eBay)		None
Skyworks Technologies Inc.		Pin High Country Club Golf
Sling Media		SlingPlayer
Slovak Technical Services Inc.		CleanAORegistry
SlySoft Inc.		CloneCD
Small Wonders Software		Secure Copy
Small Wonders Software		Security Explorer
Smart Games		igowin
Smart Projects		IsoBuster
Smart Technologies Enablers (The Enablers)		DMI SDK Update
SmartDraw Software (see SmartDraw.com)		None
SmartDraw.com		12Ghosts ShowTime
SmartDraw.com		Family Tree Maker
SmartDraw.com		Kiwi SyslogGen
SmartDraw.com		SmartDraw
SmartDraw.com		iMagic Inventory
SmartFTP GmbH		SmartFTP
SmartLine Inc.		Active Ports
SmartLine Inc.		Active Registry Monitor
SmartStuff Development Corp.		FoolProof Security
SmartSync Software		SmartSync Pro
SmartWorks		Grade A Algebra
SmartWorks		Grade A Spanish
Smartways Technology Ltd.		LanSpy
Smead Manufacturing Company		Smead VIEWables
SmidgeonSoft		PEBrowse Professional
Smith Micro Software Inc.		HotFax (16-bit)
Smith Micro Software Inc.		HotFax (32-bit)
Smith Micro Software Inc.		QuickLink II
Smith Micro Software Inc.		QuickLink II Fax
Smith Micro Software Inc.		QuickLink II Fax Class 2
Smith Micro Software Inc.		QuickLink II Fax for DOS
Smith Micro Software Inc.		QuickLink II Fax for Windows
Smith Micro Software Inc.		QuickLink Mobile
Smith Micro Software Inc.		QuickLink Mobile Phonebook
Smith Micro Software Inc.		VZAccess Manager
Smoky City Design		The Panorama Factory
Snappy Software		Wincode: Multi-Purpose Encoder/Decoder for Wind
Social Security Administration		AccuWage
Social Security Administration		Anypia32
Soeperman Enterprises Ltd.		HijackThis
Soeperman Enterprises Ltd.		LANDesk Instant Support Suite
Soeperman Enterprises Ltd.		NetSupport
SofNet Inc. (see Global Village Communication)		None
Soffront Software Inc.		Soffront Track32 client
Soffront Software Inc.		Track Client for Windows
Soft Power X		Soft Power ShutDown
SoftArc Inc.		FirstClass Client
SoftByte Laboratories		BlackWidow
SoftByte Laboratories		CloneMaster
SoftByte Laboratories		Comparator
SoftDesign		RipBAR for Windows
SoftDesk Retail Products (see AutoDesk Inc.)		None
SoftInterface Inc.		Convert Image To PDF
SoftInterface Inc.		Convert XLS
SoftLogica LLC		Handy Recovery
SoftMed		None
SoftPerfect Research		LAN Search Pro
SoftQuad Inc.		HiP Monitor
SoftQuad Inc.		HoTMetaL PRO
SoftQuad Inc.		HotMetal Intranet Publisher
SoftVelocity Inc.		Clarion
Softany Software		WinCHM
Softbridge Inc.		Bridge Batch
Softbridge Inc.		Bridge ToolKit
Softbridge Inc.		Bridge/286
Softdd		Complete Cleanup
Softdisk		None
Softerra LLC		LDAP Administrator
Softerra LLC		LDAP Browser
Softex Inc.		OmniPass Control Center
Softex Inc.		WebLink
Softgauge.com		XmlShell
Softkey (see The Learning Co.)		None
Softlab AG		SoftlabMCC
Softmed systems Inc.		Raas NT/DL
Softmed systems Inc.		Softmed
Software 995		PDF995
Software AG		Adabas D
Software Artisans Inc.		SA-FileUp
Software Blacksmiths Inc.		CHELPwin
Software Builders (See Netzip LLC)		None
Software Concepts Design		Flu_Shot +
Software Creations Inc.		1992 Sportcheck Baseball Edition
Software Creations Inc.		1992 Sportcheck Basketball Edition
Software Creations Inc.		1992 Sportcheck Football Edition
Software Creations Inc.		1992 Sportcheck Hockey Edition
Software Creations Inc.		Xerix
Software Design		Audition for Windows 95/NT
Software Design		CardBase for Windows 95/NT
Software Design		DLL Show for Windows 95
Software Design		Disk CleanUp
Software Design		FontShow for Windows 95/NT
Software Design		Icon Extractor for Windows
Software Design		NoteBook for Windows 95/NT
Software Design		Password Keeper for Windows 95/NT
Software Design		RGB Editor for Windows 95
Software Design		Reminder for Windows 95/NT
Software Design		Screen Loupe for Windows 95/NT
Software Design		ToolBar for Windows 95/NT
Software Design		TxEdit
Software Design		TxEdit for Windows 95/NT
Software Diversified Services		None
Software FX Inc.		ChartFX Internet
Software FX Inc.		Report FX
Software Garden Inc.		None
Software Magic Limited		Cortege
Software Marketing Corporation		None
Software Mechanics Pty Ltd.		SnapKastSVG
Software Online Limited		Lemmy
Software Professionals Inc.		JetDesigner
Software Protection Labs		PC Guard for Win32
Software Publishing Corp. (see Vizacom Inc.)		None
Software Pursuits Inc.		SureSync
Software Shelf International Inc.		Print Manager Plus
Software Spectra Inc.		None
Software Venture (see Ascend Communications)		None
Software Workshop		Icon Pak I
Software602 a.s.		602PRINT PACK
Softwareentwicklung Marcus Moennig		40tude Dialog
Softworks		None
SolarWinds.Net		Advanced IP Address Calculator
SolarWinds.Net		Advanced Subnet Calculator
SolarWinds.Net		SolarWinds 2002
SolarWinds.Net		SolarWinds TFTP Server
Solid Oak Software Inc.		CYBERsitter
SolidWorks		Clean Part
SolidWorks		DWGeditor
SolidWorks		PDMWorks
SolidWorks		SolidWorks
SolidWorks		SolidWorks Explorer
SolidWorks		SolidWorks Plus
SolidWorks		SolidWorks Viewer
Solution Master		Thai Master 95 Extra
Solutionsoft		PageBreeze HTML Editor
Somarsoft Inc.		DumpAcl NT
Somarsoft Inc.		Somarsoft DumpSec
